0.23608,392.87
0.24044,391.97
0.25712,391.87
0.25835,391.58
0.26046,391.92
0.25801,392.9
0.27732,393.6
0.24543,394.1
0.23665,393.98
0.25,393.74
0.25272,393.67
0.25444,392.79
0.25149,392.63
0.24737,392.79
0.25084,392.67
0.25234,392.99
0.24312,393.44
0.24512,393.53
0.22876,393.58
0.23583,392.96
0.26045,393.26
0.24202,393.08
0.2503,392.99
0.25483,393.13
0.26025,393.05
0.24553,392.84
0.24345,392.71
0.267,392.84
0.24916,393.17
0.24393,392.91
0.24605,393.01
0.24891,392.99
0.24111,393.11
0.24966,393.51
0.24545,393.35
0.25583,393.39
0.28164,390.92
0.31508,390.31
0.3174,390.48
0.32026,392.35
0.31978,394.64
0.28602,396.88
0.26147,398.08
0.25124,397.55
0.23872,395.97
0.24293,394.57
0.28443,393.06
0.27735,393.24
0.28149,392.84
0.30734,393.57
0.30784,394.3
0.29982,395.22
0.27637,396.15
0.26546,396.18
0.26217,395.81
0.26298,395.11
0.28769,394.35
0.28697,393.94
0.30427,393.94
0.27311,393.93
0.28829,394.79
0.28508,395.09
0.2685,395.12
0.27741,394.95
0.26573,394.37
0.27506,393.99
0.27563,394.29
0.29181,394.79
0.27579,394.8
0.27588,395.1
0.27382,395.17
0.26029,395.39
0.28364,394.92
0.28626,394.44
0.27276,394.3
0.29854,394.08
0.25664,396.81
0.23937,397.99
0.2092,397.15
0.19443,395.33
0.21223,393.34
0.24808,391.81
0.26302,390.98
0.26488,390.99
0.27393,391.41
0.2699,392.4
0.27199,393.27
0.22783,394.17
0.22597,394.45
0.23696,394.45
0.22859,393.85
0.25643,393.61
0.24305,392.95
0.2517,392.86
0.24974,392.97
0.2587,392.59
0.28036,390.57
0.30567,389.75
0.32431,390.59
0.31583,391.88
0.31334,394.65
0.28144,396.81
0.26194,398.1
0.24513,397.66
0.24068,395.83
0.25134,394.26
0.26984,392.56
0.30614,392.18
0.31486,392.43
0.29521,393.42
0.28979,394.89
0.27015,396.07
0.26976,396.17
0.26362,396.01
0.25892,395.41
0.27005,394.42
0.25043,396.44
0.22181,396.96
0.21888,396.21
0.2131,394.35
0.24371,393.08
0.24236,391.81
0.25798,390.95
0.26546,391.33
0.28961,392.13
0.25518,392.94
0.25512,393.6
0.25623,394.24
0.2339,394.6
0.23718,394.26
0.24038,393.8
0.24097,393.05
0.24532,392.43
0.24545,392.47
0.2855,392.91
0.25669,393.27
0.2878,390.99
0.31048,390.53
0.31077,391.61
0.31317,392.61
0.30512,394.91
0.28963,396.88
0.27467,397.98
0.2359,397.42
0.2462,395.83
0.25314,394.5
0.28749,393.02
0.29485,392.62
0.30809,392.42
0.2967,393.44
0.28295,394.36
0.27771,395.36
0.26206,396.18
0.26333,396.13
0.2724,395.76
0.28146,394.65
0.23909,396.48
0.21234,397.1
0.21846,396.01
0.2205,394.42
0.22664,392.81
0.25366,391.58
0.24151,391.12
0.26414,391.48
0.25382,391.88
0.26424,392.99
0.24309,393.66
0.23438,394.37
0.24074,394.74
0.25088,394.5
0.21216,393.54
0.22936,393.55
0.2613,392.91
0.25628,392.67
0.2601,392.42
0.27652,392.87
0.24927,392.84
0.25816,393.05
0.24846,393.5
0.25629,393.83
0.24829,393.9
0.23905,393.5
0.2568,393.11
0.23943,392.88
0.25577,392.87
0.25577,392.88
0.25812,393.09
0.25616,393.38
0.25343,393.83
0.2459,394.03
0.22744,393.79
0.25303,392.99
0.22519,393.13
0.26253,392.82
0.24205,392.73
0.2677,392.9
0.25797,393.06
0.24073,393.26
0.26236,393.24
0.24305,393.43
0.24666,393.22
0.24273,393.4
0.24591,392.9
0.23057,392.86
0.26667,393.1
0.24935,393.13
0.25988,393.42
0.24034,393.21
0.24764,393.12
0.26072,393.46
0.26793,393.35
0.24843,393.39
0.24788,393.3
0.25998,392.98
0.24739,392.97
0.2485,393.07
0.29888,390.61
0.31204,389.8
0.31668,390.57
0.34035,392.19
0.30957,394.79
0.27995,396.9
0.26926,398.28
0.23656,397.96
0.25464,396.51
0.25022,394.47
0.26172,393.2
0.30415,392.48
0.29947,392.37
0.29708,393.47
0.30863,394.43
0.27617,395.61
0.28017,395.97
0.26467,396.21
0.25894,395.51
0.27323,394.81
0.25455,396.62
0.24198,396.88
0.22148,396
0.21718,394.23
0.25231,392.84
0.26473,391.84
0.26054,391.37
0.27067,391.52
0.27981,392.05
0.2734,392.78
0.25772,393.69
0.24191,393.91
0.24713,393.97
0.23263,393.47
0.23989,393.32
0.24084,392.94
0.24965,393.15
0.24727,392.91
0.26189,393.17
0.24955,393.16
0.25113,393.39
0.24104,393.17
0.24061,393.21
0.25383,393.32
0.23799,393.58
0.2458,393.53
0.2533,392.7
0.25643,392.95
0.25263,392.86
0.24844,393.32
0.26482,393.31
0.2542,393.71
0.24015,393.57
0.2585,393.87
0.24707,393.8
0.24378,393.62
0.23821,393.33
0.24054,392.83
0.24329,393.04
0.25665,393.07
0.25891,393.49
0.24898,393.4
0.21745,393.3
0.23811,393.53
0.26111,393.21
0.25925,393.22
0.24844,393.24
0.23435,393.32
0.24815,393.27
0.24599,393.34
0.23007,393.76
0.25434,393.22
0.2531,393.13
0.25565,393.1
0.26326,393.35
0.26762,393.17
0.23697,393.47
0.24149,393.23
0.2461,393.08
0.26091,393.06
0.26229,392.9
0.2439,392.76
0.25779,392.92
0.25381,392.81
0.24114,393
0.25961,392.98
0.23944,393.24
0.24541,393.04
0.2358,393.5
0.25027,393.3
0.24437,393.53
0.24613,393.76
0.22245,393.34
0.24622,393.21
0.23523,392.95
0.2451,392.86
0.23944,393.01
0.25228,392.91
0.25771,392.67
0.2652,393.06
0.28763,390.63
0.3094,389.94
0.31486,390.65
0.31706,392.76
0.3012,395.12
0.27647,397.45
0.24392,398.58
0.24568,397.58
0.24921,396.02
0.26017,394.06
0.29351,392.92
0.29758,392.1
0.28512,392.46
0.30965,393.49
0.28202,394.67
0.27668,395.47
0.26651,396.14
0.24855,396.41
0.25653,395.68
0.26521,394.85
0.24091,396.67
0.21588,397.56
0.20343,396.66
0.22145,394.88
0.23747,393.18
0.25339,391.72
0.22766,390.63
0.25642,391.13
0.27445,391.78
0.25168,392.74
0.25022,393.64
0.24898,394.49
0.23452,394.47
0.24441,394.31
0.22388,394.06
0.23465,393.48
0.23613,392.95
0.24919,393.01
0.24342,392.94
0.24382,393.01
0.29743,391.02
0.29845,389.51
0.33341,390.39
0.32105,392.46
0.31742,394.45
0.28085,396.83
0.2489,398.1
0.26069,397.41
0.26521,396.01
0.24922,394.37
0.27919,393.06
0.28314,392.56
0.31256,392.71
0.29159,393.66
0.29229,394.9
0.29558,395.53
0.26992,396.05
0.27537,395.42
0.27115,394.89
0.26939,393.89
0.22739,396.15
0.21445,396.58
0.22942,396.5
0.22761,395.19
0.22144,393.58
0.26818,392.35
0.25482,391.38
0.25568,391.48
0.26349,391.88
0.26295,392.43
0.25404,393.26
0.2565,393.74
0.2438,394.4
0.23302,394.2
0.25236,394
0.24594,393.18
0.24389,392.73
0.23805,392.67
0.25527,392.66
0.24525,393.01
0.30815,390.84
0.313,390.51
0.33961,391.47
0.31229,392.87
0.29892,395.48
0.27342,397.6
0.27121,398.51
0.23365,397.65
0.24396,396.19
0.24815,393.93
0.29559,392.73
0.31069,392.38
0.29747,392.71
0.30683,393.55
0.28969,394.9
0.28219,395.83
0.27809,396.35
0.27117,395.9
0.25143,395.13
0.27879,394.39
0.28429,393.76
0.28156,393.46
0.27852,393.72
0.28065,394.01
0.28855,394.53
0.27404,395.08
0.27143,395.65
0.26536,395.31
0.27847,394.7
0.29678,394.11
0.29409,393.89
0.28456,393.76
0.29437,393.65
0.28901,394.09
0.2766,394.57
0.28462,395.02
0.28102,395.41
0.26683,395.3
0.27149,394.46
0.26464,394.01
0.28265,393.37
0.28922,393.66
0.2829,393.74
0.27434,394.39
0.27269,395.01
0.27229,395.53
0.25942,395.45
0.2562,395.11
0.25482,394.31
0.27513,393.99
0.28534,393.8
0.28232,393.94
0.29143,393.82
0.31135,394.48
0.27545,395.15
0.30678,395.5
0.27246,395.22
0.26419,395.05
0.27766,394.72
0.28626,394.53
0.25728,397.06
0.22373,397.4
0.21519,396.6
0.20648,394.56
0.24363,393.15
0.26342,391.81
0.26103,391.23
0.26876,391.33
0.25805,391.85
0.25884,392.69
0.25139,393.41
0.23441,394.27
0.23831,394.3
0.22279,394.09
0.23938,393.66
0.22346,393.35
0.25139,392.9
0.23619,392.41
0.2356,392.55
0.2583,392.79
0.24949,393.11
0.25632,393.16
0.25101,393.35
0.25362,393.72
0.24308,393.58
0.25159,393.55
0.2464,393.06
0.25195,392.97
0.23863,392.86
0.26577,392.82
0.24636,393.02
0.22652,393.14
0.24543,393.09
0.2626,393.76
0.25919,393.63
0.25501,393.44
0.24332,393.66
0.25569,393.13
0.23423,392.98
0.22888,393.07
0.24639,392.73
0.25665,393.03
0.25946,393.1
0.2351,393.07
0.25552,393.32
0.25933,393.41
0.24141,393.23
0.25589,393
0.24559,392.96
0.23791,392.88
0.25373,392.8
0.2537,392.84
0.26763,393.19
0.25204,393.49
0.26211,393.63
0.24767,393.42
0.24968,393.49
0.26016,393.53
0.24203,393.24
0.24719,392.9
0.26567,392.74
0.2417,392.85
0.25382,392.62
0.24908,392.88
0.2535,392.72
0.25635,393.44
0.25328,393.59
0.23744,393.6
0.23861,393.05
0.26085,393.1
0.24888,393.13
0.26452,392.59
0.25576,392.66
0.24395,392.68
0.24989,393.05
0.24929,393.05
0.2639,393.07
0.24845,393.23
0.25075,393.15
0.2547,392.94
0.28197,390.56
0.31108,389.77
0.3247,390.38
0.34641,392.15
0.28194,395.03
0.29582,397.74
0.2474,398.82
0.23902,398.2
0.23727,396.24
0.25602,393.88
0.2887,392.7
0.30291,391.67
0.31228,392.42
0.29398,393.1
0.28244,394.7
0.28753,395.9
0.25089,396.74
0.26926,396.31
0.27751,395.63
0.26732,395.03
0.24453,396.93
0.2171,397.21
0.21819,396.13
0.20521,394.42
0.21651,393.24
0.24726,391.88
0.25881,391.42
0.29116,391.66
0.28507,392.16
0.25085,392.67
0.24921,393.4
0.24768,393.54
0.27119,393.86
0.24469,393.8
0.22193,393.53
0.24669,393.23
0.2696,393
0.28532,393.14
0.25372,392.9
0.24377,393
0.29824,390.67
0.30219,389.7
0.34427,390.5
0.31402,392.15
0.28202,394.43
0.28937,396.9
0.24299,398.19
0.24307,397.95
0.24323,396.07
0.25489,394.63
0.27153,393.02
0.29003,392.57
0.29962,392.58
0.29973,393.51
0.29674,394.63
0.30387,395.71
0.25704,396.08
0.26198,396.4
0.26412,396.07
0.26268,395.1
0.2749,394.19
0.30923,393.94
0.27944,393.8
0.29848,394.04
0.31709,394.56
0.29595,395.04
0.26355,395.34
0.28111,395.22
0.26387,395.25
0.26399,394.7
0.28712,394.68
0.2659,394.27
0.26862,393.89
0.27602,393.55
0.29106,393.92
0.27964,394.25
0.26315,395.24
0.25971,395.49
0.2707,395.65
0.24975,395.36
0.25406,397.64
0.21314,397.92
0.21473,396.43
0.20912,394.5
0.23716,392.35
0.22561,391.08
0.24318,390.88
0.28269,390.83
0.25721,391.7
0.26494,392.73
0.26018,393.55
0.23876,394.32
0.24487,394.77
0.22611,394.72
0.24425,394.43
0.22783,393.72
0.24141,393.19
0.24943,392.48
0.23264,392.7
0.24762,392.62
0.28504,390.59
0.31548,389.75
0.32935,390.49
0.34632,392.47
0.29734,395.01
0.26766,397.42
0.27746,398.35
0.24556,397.64
0.25782,396.23
0.2566,394.38
0.25808,392.69
0.29026,392.16
0.32131,392.2
0.26942,393.23
0.29371,394.38
0.29945,395.47
0.2644,396.3
0.26942,396.19
0.25114,395.84
0.26009,394.75
0.2282,396.51
0.24368,396.88
0.22207,395.85
0.21653,394.11
0.24644,392.63
0.25158,391.67
0.25958,390.93
0.27421,391.2
0.27526,391.62
0.28907,392.5
0.24916,393.55
0.26312,394.32
0.25045,394.37
0.22341,394.1
0.23597,393.21
0.22808,392.84
0.25275,392.6
0.24079,392.26
0.25207,392.5
0.2677,392.92
0.29787,390.89
0.30631,390.67
0.3058,391.17
0.30466,392.47
0.27364,395.03
0.29605,397.25
0.24488,397.92
0.24248,397.51
0.2621,396.51
0.28345,394.62
0.29544,393.19
0.30949,392.54
0.31325,392.57
0.29678,393.27
0.29865,394.83
0.28842,395.92
0.26302,396.37
0.26356,396.72
0.28164,395.5
0.25925,394.37
0.25499,396.33
0.25108,396.67
0.22436,395.77
0.24178,394.45
0.24485,392.82
0.25476,391.81
0.25599,391.17
0.27056,391.64
0.25933,392.31
0.26567,392.97
0.24879,393.79
0.25339,394.46
0.22652,394.23
0.25089,394.43
0.24922,393.49
0.2247,393.49
0.22891,393.14
0.2735,392.99
0.25902,393.39
0.24286,393.06
0.28906,390.72
0.30894,390.15
0.31327,390.54
0.32935,392.54
0.31085,395
0.25487,397.38
0.25006,398.41
0.24164,397.99
0.25972,396.06
0.28023,394.05
0.27365,392.97
0.30307,392.6
0.30538,392.99
0.29547,393.49
0.2909,395.03
0.2769,395.45
0.25865,395.95
0.2696,396.04
0.26714,394.94
0.28292,394.33
0.28181,393.66
0.27577,393.64
0.30519,393.6
0.27637,394.22
0.26686,394.95
0.25528,395.6
0.27314,395.81
0.26341,395.51
0.27024,395.33
0.24308,394.51
0.26035,394.06
0.29455,393.61
0.26722,393.96
0.28091,394.45
0.27288,394.98
0.29318,395.42
0.27698,395.6
0.27371,395.27
0.26316,394.79
0.29218,394.57
0.257,394.16
0.28235,393.96
0.27572,394.49
0.29789,394.62
0.29972,394.91
0.28606,395.14
0.27158,394.96
0.27461,394.76
0.27997,394.43
0.28121,394.22
0.2732,394.38
0.27388,394.62
0.28015,394.76
0.2852,394.75
0.28213,394.67
0.28169,394.39
0.28187,394.73
0.2669,394.97
0.26406,394.52
0.27233,394.68
0.28513,394.63
0.27201,394.96
0.27202,394.63
0.26771,394.4
0.27075,394.26
0.27517,394.6
0.28353,394.49
0.28303,394.61
0.26836,394.59
0.29741,394.77
0.28031,394.83
0.26508,394.86
0.26997,395.02
0.28286,395.27
0.29687,394.85
0.27905,394.81
0.28695,394.85
0.28773,394.47
0.27852,394.52
0.27971,394.86
0.27685,394.51
0.2868,394.75
0.27326,394.34
0.26837,394.55
0.27132,394.67
0.27318,394.76
0.26655,394.94
0.27294,394.64
0.27914,394.88
0.27511,394.47
0.28291,394.1
0.28277,394.32
0.2881,394.1
0.27945,394.8
0.28381,394.44
0.27936,394.55
0.28629,394.61
0.28571,394.57
0.29123,394.31
0.27084,394.36
0.25229,397.01
0.19885,398.51
0.20668,397.19
0.21595,395.36
0.21258,393.26
0.2269,392.13
0.2469,391.04
0.26246,391.29
0.27276,391.76
0.25232,392.7
0.25382,393.83
0.25681,394.2
0.23396,394.3
0.24774,394.2
0.24313,393.82
0.23865,393.17
0.26669,392.84
0.23673,392.46
0.25309,392.35
0.26674,392.62
0.28501,390.36
0.33537,389.82
0.3318,390.81
0.30529,392.85
0.2908,395.26
0.2798,397.39
0.25119,398.31
0.25416,397.9
0.23611,396.01
0.26279,394.33
0.26735,393.08
0.2907,392.35
0.2904,392.58
0.29048,393.47
0.30713,394.3
0.31038,395.9
0.28302,396.39
0.26344,396.32
0.24767,395.83
0.2752,394.98
0.2298,396.61
0.20757,397.06
0.21063,395.97
0.22566,394.72
0.23954,392.96
0.25918,391.96
0.25339,391.45
0.25885,391.65
0.25982,392.21
0.2524,392.34
0.26764,393.24
0.2254,394.04
0.24642,394.27
0.24115,393.86
0.23148,393.64
0.24735,393.66
0.24894,393.19
0.22633,393.08
0.25771,392.87
0.23455,392.75
0.24166,392.82
0.25446,392.56
0.25375,393
0.2625,393.35
0.25668,393.17
0.26155,393.43
0.23951,393.45
0.2698,393.19
0.23658,393.21
0.24394,392.93
0.2419,392.93
0.24081,393.1
0.25235,393.4
0.22947,393.75
0.25054,393.64
0.25016,393.52
0.24332,393.32
0.26584,393.32
0.26483,393.06
0.25663,392.65
0.22774,392.79
0.26447,392.69
0.25429,393.23
0.27561,393.29
0.2449,393.39
0.23946,393.33
0.24657,393.35
0.25479,393.13
0.25295,393.02
0.2625,392.99
0.2481,392.9
0.26612,393.17
0.24106,392.97
0.25573,393.06
0.22993,393.33
0.25486,393.24
0.24661,393.06
0.24393,393.44
0.25539,393.55
0.24438,393.74
0.24245,393.6
0.2456,393.52
0.25528,393.42
0.24752,393.11
0.257,392.75
0.24656,393.15
0.2475,393.06
0.26526,393.22
0.25609,393.27
0.26123,393.55
0.25227,393.33
0.24755,393.76
0.23566,393.6
0.24178,393.48
0.23342,393.16
0.23889,393.3
0.25229,393.1
0.2421,392.9
0.26083,392.7
0.24962,392.93
0.26614,393.09
0.25992,393.16
0.25522,393.28
0.26158,393.6
0.26773,393.51
0.25074,393.12
0.24374,393.3
0.2443,393.59
0.24163,393.31
0.24665,393.67
0.24277,393.09
0.24547,393.11
0.24372,393.19
0.24744,393.03
0.2339,393.07
0.24911,393.27
0.23628,393.17
0.24556,393.23
0.25085,393.15
0.23515,393.31
0.24191,393.38
0.2444,393.35
0.24229,393.02
0.25223,393.13
0.26017,392.98
0.25734,393.18
0.24686,393.19
0.24201,393.17
0.25117,393.3
0.24267,393.04
0.239,393.22
0.23941,393.14
0.2603,393.2
0.25501,392.94
0.23536,392.75
0.25383,393.07
0.24336,393.44
0.23751,393.17
0.23842,393.21
0.23523,393.04
0.26031,393.47
0.24378,393.21
0.26259,393.28
0.2364,393.43
0.22935,392.94
0.24741,393.01
0.2544,393.08
0.25094,393.33
0.26336,393.09
0.24924,393.16
0.25318,393.49
0.23082,393.34
0.25274,393.54
0.26182,393.18
0.26043,392.7
0.24952,392.55
0.25124,393.37
0.25496,393.66
0.23609,393.37
0.26224,393.48
0.25532,393.86
0.24771,393.81
0.24041,393.42
0.25186,393.75
0.26075,393.12
0.24715,393.33
0.26054,393.05
0.24414,392.87
0.24949,392.83
0.262,392.94
0.24711,393.06
0.25262,393.29
0.25078,393.66
0.25191,393.29
0.24561,393.23
0.23167,392.98
0.24595,393.23
0.24399,393.18
0.25679,393.09
0.26098,392.91
0.2753,390.88
0.31602,389.88
0.33526,390.55
0.32042,392.48
0.29085,394.84
0.28781,397.04
0.2429,398.19
0.24434,397.48
0.23646,395.64
0.26569,394.01
0.27624,392.74
0.28953,392.01
0.32504,392.21
0.31492,393.31
0.29684,394.26
0.28928,395.64
0.27954,396.15
0.26493,396.08
0.25741,395.64
