C,T
2.391193E-01,3.966231E+02
2.227422E-01,3.968991E+02
2.187988E-01,3.95954E+02
2.240581E-01,3.94433E+02
2.342208E-01,3.928875E+02
2.476551E-01,3.917303E+02
2.594006E-01,3.911848E+02
2.666587E-01,3.912489E+02
2.676863E-01,3.917665E+02
2.645571E-01,3.925351E+02
2.58594E-01,3.93375E+02
2.500768E-01,3.940176E+02
2.44401E-01,3.94304E+02
2.414131E-01,3.942788E+02
2.411233E-01,3.940367E+02
2.428323E-01,3.937074E+02
2.434732E-01,3.932818E+02
2.479893E-01,3.928685E+02
2.508928E-01,3.925889E+02
2.54769E-01,3.924958E+02
2.90039E-01,3.902443E+02
3.152958E-01,3.895349E+02
3.303455E-01,3.902383E+02
3.284073E-01,3.922331E+02
3.076741E-01,3.9504E+02
2.766114E-01,3.976491E+02
2.504997E-01,3.988434E+02
2.393217E-01,3.981415E+02
2.456468E-01,3.963141E+02
2.600888E-01,3.943897E+02
2.776543E-01,3.9298E+02
2.93563E-01,3.92437E+02
3.00976E-01,3.927916E+02
2.984934E-01,3.937817E+02
2.88777E-01,3.950073E+02
2.755157E-01,3.959542E+02
2.673484E-01,3.963533E+02
2.612522E-01,3.960848E+02
2.64446E-01,3.953373E+02
2.700664E-01,3.945034E+02
2.780689E-01,3.938254E+02
2.845221E-01,3.934653E+02
2.888203E-01,3.934533E+02
2.916493E-01,3.93885E+02
2.86734E-01,3.946079E+02
2.794505E-01,3.95248E+02
2.738743E-01,3.956525E+02
2.681586E-01,3.956521E+02
2.661021E-01,3.950875E+02
2.72593E-01,3.943097E+02
2.782959E-01,3.93634E+02
2.859311E-01,3.932092E+02
2.924379E-01,3.932802E+02
2.924057E-01,3.938204E+02
2.879585E-01,3.946119E+02
2.794217E-01,3.953416E+02
2.724834E-01,3.957413E+02
2.684272E-01,3.95756E+02
2.669298E-01,3.953767E+02
2.698975E-01,3.947351E+02
2.414975E-01,3.968169E+02
2.205941E-01,3.972844E+02
2.155001E-01,3.962517E+02
2.213383E-01,3.945475E+02
2.320236E-01,3.927934E+02
2.495478E-01,3.915754E+02
2.606966E-01,3.910967E+02
2.686031E-01,3.912682E+02
2.698813E-01,3.920168E+02
2.645366E-01,3.930974E+02
2.532877E-01,3.940678E+02
2.437982E-01,3.945522E+02
2.391591E-01,3.945368E+02
2.380809E-01,3.941574E+02
2.415843E-01,3.936612E+02
2.443062E-01,3.931839E+02
2.479587E-01,3.927485E+02
2.52593E-01,3.924839E+02
2.549808E-01,3.924215E+02
2.562521E-01,3.925145E+02
2.554518E-01,3.926948E+02
2.551878E-01,3.929459E+02
2.533464E-01,3.932585E+02
2.507855E-01,3.935472E+02
2.473815E-01,3.936977E+02
2.445943E-01,3.935916E+02
2.465431E-01,3.933692E+02
2.493572E-01,3.932673E+02
2.486233E-01,3.932058E+02
2.484771E-01,3.930511E+02
2.503605E-01,3.928914E+02
2.513788E-01,3.927825E+02
2.540488E-01,3.928079E+02
2.528281E-01,3.929254E+02
2.53029E-01,3.930724E+02
2.514145E-01,3.932419E+02
2.494054E-01,3.933243E+02
2.511429E-01,3.934596E+02
2.484194E-01,3.936286E+02
2.469814E-01,3.936788E+02
2.449648E-01,3.935588E+02
2.465375E-01,3.933336E+02
2.477491E-01,3.9311E+02
2.496245E-01,3.929083E+02
2.516683E-01,3.927881E+02
2.545289E-01,3.928611E+02
2.533856E-01,3.930765E+02
2.510357E-01,3.932461E+02
2.508622E-01,3.933986E+02
2.47647E-01,3.934584E+02
2.475998E-01,3.933769E+02
2.485708E-01,3.932925E+02
2.493158E-01,3.932467E+02
2.500887E-01,3.932558E+02
2.495513E-01,3.932827E+02
2.497933E-01,3.933135E+02
2.502145E-01,3.934061E+02
2.481142E-01,3.934632E+02
2.481468E-01,3.93445E+02
2.484619E-01,3.934344E+02
2.815273E-01,3.90968E+02
3.096914E-01,3.900507E+02
3.257429E-01,3.906486E+02
3.226251E-01,3.924557E+02
3.044315E-01,3.949078E+02
2.783231E-01,3.971982E+02
2.548175E-01,3.983261E+02
2.447793E-01,3.9789E+02
2.481544E-01,3.964406E+02
2.587503E-01,3.946961E+02
2.749046E-01,3.93274E+02
2.874545E-01,3.924463E+02
2.97022E-01,3.922237E+02
3.036248E-01,3.927474E+02
3.000057E-01,3.939609E+02
2.877408E-01,3.954273E+02
2.727792E-01,3.965895E+02
2.605796E-01,3.969638E+02
2.55958E-01,3.964117E+02
2.597489E-01,3.952532E+02
2.716174E-01,3.941421E+02
2.816209E-01,3.934762E+02
2.892132E-01,3.933219E+02
2.922935E-01,3.936923E+02
2.896034E-01,3.944553E+02
2.810625E-01,3.952491E+02
2.73405E-01,3.957372E+02
2.687241E-01,3.958389E+02
2.666332E-01,3.955443E+02
2.687268E-01,3.9496E+02
2.734411E-01,3.94296E+02
2.813253E-01,3.938616E+02
2.855229E-01,3.938035E+02
2.863443E-01,3.940123E+02
2.852441E-01,3.944084E+02
2.813157E-01,3.948646E+02
2.763312E-01,3.951691E+02
2.736572E-01,3.952464E+02
2.724247E-01,3.95124E+02
2.743287E-01,3.949307E+02
2.744276E-01,3.946817E+02
2.787698E-01,3.945017E+02
2.79511E-01,3.944861E+02
2.798729E-01,3.945301E+02
2.783357E-01,3.94534E+02
2.795362E-01,3.945234E+02
2.781938E-01,3.944882E+02
2.790567E-01,3.943894E+02
2.808005E-01,3.943719E+02
2.800779E-01,3.944023E+02
2.822784E-01,3.945694E+02
2.786931E-01,3.948018E+02
2.7582E-01,3.948207E+02
2.755103E-01,3.946409E+02
2.784334E-01,3.944697E+02
2.797319E-01,3.944157E+02
2.807174E-01,3.944633E+02
2.787984E-01,3.944897E+02
2.793912E-01,3.944558E+02
2.80467E-01,3.945031E+02
2.806464E-01,3.946836E+02
2.771503E-01,3.948111E+02
2.764039E-01,3.947759E+02
2.765384E-01,3.946643E+02
2.782875E-01,3.945747E+02
2.786803E-01,3.945412E+02
2.776454E-01,3.944281E+02
2.791669E-01,3.942423E+02
2.808813E-01,3.940951E+02
2.825758E-01,3.940327E+02
2.844401E-01,3.941461E+02
2.849487E-01,3.945322E+02
2.817283E-01,3.951318E+02
2.738605E-01,3.955719E+02
2.711971E-01,3.95718E+02
2.682208E-01,3.955972E+02
2.686487E-01,3.951704E+02
2.719296E-01,3.945929E+02
2.782011E-01,3.941246E+02
2.819955E-01,3.938794E+02
2.507691E-01,3.96599E+02
2.231135E-01,3.977663E+02
2.116595E-01,3.970167E+02
2.14942E-01,3.951497E+02
2.281039E-01,3.931602E+02
2.442777E-01,3.916682E+02
2.580805E-01,3.908606E+02
2.686273E-01,3.907642E+02
2.728142E-01,3.913214E+02
2.689323E-01,3.922741E+02
2.610851E-01,3.933022E+02
2.50716E-01,3.940739E+02
2.44203E-01,3.94432E+02
2.387129E-01,3.94318E+02
2.38702E-01,3.937927E+02
2.433891E-01,3.931895E+02
2.486042E-01,3.927457E+02
2.52861E-01,3.925286E+02
2.558351E-01,3.925594E+02
2.560823E-01,3.927857E+02
2.881291E-01,3.906663E+02
3.138477E-01,3.900692E+02
3.245617E-01,3.908267E+02
3.20112E-01,3.925955E+02
3.030667E-01,3.949492E+02
2.776785E-01,3.971288E+02
2.54749E-01,3.980945E+02
2.461098E-01,3.974982E+02
2.505697E-01,3.959584E+02
2.626738E-01,3.942406E+02
2.794445E-01,3.929784E+02
2.928841E-01,3.924955E+02
2.980594E-01,3.926853E+02
2.987949E-01,3.934065E+02
2.939697E-01,3.94603E+02
2.806505E-01,3.958565E+02
2.671954E-01,3.965271E+02
2.609555E-01,3.964156E+02
2.614117E-01,3.957482E+02
2.662799E-01,3.948225E+02
2.751288E-01,3.939903E+02
2.831356E-01,3.935058E+02
2.896926E-01,3.935022E+02
2.901546E-01,3.939378E+02
2.863754E-01,3.945908E+02
2.801311E-01,3.952373E+02
2.741363E-01,3.957001E+02
2.685512E-01,3.958016E+02
2.652536E-01,3.953512E+02
2.694361E-01,3.945399E+02
2.771599E-01,3.93794E+02
2.84682E-01,3.933607E+02
2.902082E-01,3.933518E+02
2.921912E-01,3.938074E+02
2.87314E-01,3.94525E+02
2.807311E-01,3.952097E+02
2.730149E-01,3.955989E+02
2.676594E-01,3.954408E+02
2.709116E-01,3.949852E+02
2.751268E-01,3.946084E+02
2.784012E-01,3.943778E+02
2.807248E-01,3.943004E+02
2.818975E-01,3.943816E+02
2.805437E-01,3.945275E+02
2.78184E-01,3.945632E+02
2.788553E-01,3.945236E+02
2.806966E-01,3.946195E+02
2.785288E-01,3.947837E+02
2.766474E-01,3.948326E+02
2.758709E-01,3.947467E+02
2.781753E-01,3.946863E+02
2.775964E-01,3.946801E+02
2.772795E-01,3.946061E+02
2.775751E-01,3.944584E+02
2.792422E-01,3.943026E+02
2.80371E-01,3.941832E+02
2.818028E-01,3.941199E+02
2.839476E-01,3.942351E+02
2.822909E-01,3.944924E+02
2.797187E-01,3.947196E+02
2.418183E-01,3.975535E+02
2.150075E-01,3.983326E+02
2.075678E-01,3.971359E+02
2.136223E-01,3.949967E+02
2.281229E-01,3.928504E+02
2.45579E-01,3.912651E+02
2.62107E-01,3.90499E+02
2.721191E-01,3.905468E+02
2.741118E-01,3.911946E+02
2.701599E-01,3.921884E+02
2.61476E-01,3.932398E+02
2.521096E-01,3.94072E+02
2.436204E-01,3.944756E+02
2.384447E-01,3.943424E+02
2.392691E-01,3.938545E+02
2.441657E-01,3.933721E+02
2.472662E-01,3.930157E+02
2.509605E-01,3.928007E+02
2.531035E-01,3.927612E+02
2.531232E-01,3.928114E+02
2.521442E-01,3.928409E+02
2.531514E-01,3.928969E+02
2.523525E-01,3.930011E+02
2.519536E-01,3.931128E+02
2.512893E-01,3.932443E+02
2.493607E-01,3.933186E+02
2.475179E-01,3.932278E+02
2.486964E-01,3.930406E+02
2.506695E-01,3.929035E+02
2.521288E-01,3.928636E+02
2.532075E-01,3.929381E+02
2.520808E-01,3.930591E+02
2.520738E-01,3.932052E+02
2.495171E-01,3.933045E+02
2.485582E-01,3.932748E+02
2.490504E-01,3.931996E+02
2.497205E-01,3.931381E+02
2.499364E-01,3.930826E+02
2.504207E-01,3.930285E+02
2.519403E-01,3.930523E+02
2.869485E-01,3.908228E+02
3.118122E-01,3.901723E+02
3.233242E-01,3.908462E+02
3.206857E-01,3.925982E+02
3.025937E-01,3.949607E+02
2.77815E-01,3.971296E+02
2.552791E-01,3.981591E+02
2.453855E-01,3.976182E+02
2.478709E-01,3.959262E+02
2.619433E-01,3.939586E+02
2.813578E-01,3.925539E+02
2.943852E-01,3.919282E+02
3.03599E-01,3.920424E+02
3.051325E-01,3.928739E+02
2.975855E-01,3.941569E+02
2.839918E-01,3.953982E+02
2.730591E-01,3.962546E+02
2.626488E-01,3.964271E+02
2.612963E-01,3.958882E+02
2.650367E-01,3.949965E+02
2.382577E-01,3.967521E+02
2.21136E-01,3.969589E+02
2.170759E-01,3.958247E+02
2.244262E-01,3.941393E+02
2.363077E-01,3.92563E+02
2.507489E-01,3.914913E+02
2.625656E-01,3.911163E+02
2.683019E-01,3.913754E+02
2.682411E-01,3.920956E+02
2.631025E-01,3.930629E+02
2.544601E-01,3.939938E+02
2.443039E-01,3.945223E+02
2.388602E-01,3.944945E+02
2.384509E-01,3.940898E+02
2.410357E-01,3.935335E+02
2.457013E-01,3.930222E+02
2.500131E-01,3.926724E+02
2.538806E-01,3.925388E+02
2.559024E-01,3.92635E+02
2.557925E-01,3.929027E+02
2.535557E-01,3.932293E+02
2.506322E-01,3.934984E+02
2.489121E-01,3.93698E+02
2.465688E-01,3.938036E+02
2.433762E-01,3.936531E+02
2.460819E-01,3.933777E+02
2.473719E-01,3.931373E+02
2.497197E-01,3.929394E+02
2.519976E-01,3.928652E+02
2.528598E-01,3.929133E+02
2.530727E-01,3.930559E+02
2.51344E-01,3.932114E+02
2.505559E-01,3.933369E+02
2.491497E-01,3.934253E+02
2.478071E-01,3.934173E+02
2.481844E-01,3.933505E+02
2.485483E-01,3.932786E+02
2.489504E-01,3.931996E+02
2.502784E-01,3.931657E+02
2.50597E-01,3.932005E+02
2.833179E-01,3.908003E+02
3.1223E-01,3.899848E+02
3.252863E-01,3.906324E+02
3.21925E-01,3.923558E+02
3.060589E-01,3.947523E+02
2.793277E-01,3.97042E+02
2.56579E-01,3.982091E+02
2.44594E-01,3.977671E+02
2.474409E-01,3.961242E+02
2.617442E-01,3.942756E+02
2.781591E-01,3.929063E+02
2.917854E-01,3.92228E+02
3.02167E-01,3.923678E+02
3.021874E-01,3.932445E+02
2.945802E-01,3.945322E+02
2.809264E-01,3.957666E+02
2.685943E-01,3.964658E+02
2.619546E-01,3.96476E+02
2.597969E-01,3.958187E+02
2.661889E-01,3.948418E+02
2.745766E-01,3.939837E+02
2.820908E-01,3.933921E+02
2.882852E-01,3.931326E+02
2.93992E-01,3.933754E+02
2.913929E-01,3.94043E+02
2.84121E-01,3.947316E+02
2.785882E-01,3.952584E+02
2.732953E-01,3.955669E+02
2.687814E-01,3.954806E+02
2.700451E-01,3.950792E+02
2.730341E-01,3.945867E+02
2.765876E-01,3.940742E+02
2.827181E-01,3.937287E+02
2.865273E-01,3.936999E+02
2.894708E-01,3.940828E+02
2.851122E-01,3.947542E+02
2.784627E-01,3.953674E+02
2.725012E-01,3.957267E+02
2.680232E-01,3.956955E+02
2.687651E-01,3.953634E+02
2.364208E-01,3.97669E+02
2.137312E-01,3.980211E+02
2.085599E-01,3.965581E+02
2.180705E-01,3.944115E+02
2.328418E-01,3.924546E+02
2.507003E-01,3.911537E+02
2.64344E-01,3.906717E+02
2.7124E-01,3.908843E+02
2.722566E-01,3.916223E+02
2.666838E-01,3.926471E+02
2.5817E-01,3.936741E+02
2.495263E-01,3.945063E+02
2.394546E-01,3.948303E+02
2.360531E-01,3.945585E+02
2.37779E-01,3.93991E+02
2.427671E-01,3.934338E+02
2.460385E-01,3.929701E+02
2.505808E-01,3.926363E+02
2.537203E-01,3.924993E+02
2.561714E-01,3.925747E+02
2.887008E-01,3.903674E+02
3.166453E-01,3.897391E+02
3.275505E-01,3.905254E+02
3.249093E-01,3.924465E+02
3.044533E-01,3.950479E+02
2.75714E-01,3.973125E+02
2.53755E-01,3.982616E+02
2.447403E-01,3.976528E+02
2.492941E-01,3.960585E+02
2.610025E-01,3.942257E+02
2.776768E-01,3.927454E+02
2.942778E-01,3.920597E+02
3.033595E-01,3.922653E+02
3.034904E-01,3.931959E+02
2.944976E-01,3.945108E+02
2.810485E-01,3.957229E+02
2.700296E-01,3.964971E+02
2.616428E-01,3.966307E+02
2.589136E-01,3.960419E+02
2.628776E-01,3.949727E+02
2.734512E-01,3.939422E+02
2.845802E-01,3.934055E+02
2.915322E-01,3.935171E+02
2.904613E-01,3.94107E+02
2.844509E-01,3.948248E+02
2.767085E-01,3.953368E+02
2.709031E-01,3.954124E+02
2.704981E-01,3.951242E+02
2.73025E-01,3.94705E+02
2.765738E-01,3.943016E+02
2.809441E-01,3.940472E+02
2.844719E-01,3.940712E+02
2.843408E-01,3.943405E+02
2.809167E-01,3.946352E+02
2.781485E-01,3.948033E+02
2.770562E-01,3.948757E+02
2.753327E-01,3.948225E+02
2.76516E-01,3.946831E+02
2.789037E-01,3.946545E+02
2.782428E-01,3.947118E+02
2.775925E-01,3.947357E+02
2.766509E-01,3.946724E+02
2.785247E-01,3.946152E+02
2.793636E-01,3.946867E+02
2.786469E-01,3.948375E+02
2.767771E-01,3.949595E+02
2.748664E-01,3.949387E+02
2.744707E-01,3.947373E+02
2.762562E-01,3.944382E+02
2.799572E-01,3.942257E+02
2.822743E-01,3.942089E+02
2.826799E-01,3.943557E+02
2.813434E-01,3.945844E+02
2.809755E-01,3.949333E+02
2.761338E-01,3.952731E+02
2.712358E-01,3.952651E+02
2.717138E-01,3.949409E+02
2.74867E-01,3.945567E+02
2.788585E-01,3.94291E+02
2.80783E-01,3.941635E+02
2.477153E-01,3.96887E+02
2.214067E-01,3.9798E+02
2.103102E-01,3.971806E+02
2.153662E-01,3.953687E+02
2.2897E-01,3.935846E+02
2.424828E-01,3.922755E+02
2.54234E-01,3.915267E+02
2.640978E-01,3.914206E+02
2.67108E-01,3.918961E+02
2.63948E-01,3.926965E+02
2.578449E-01,3.93586E+02
2.473809E-01,3.941837E+02
2.432467E-01,3.943641E+02
2.396787E-01,3.94203E+02
2.413029E-01,3.938145E+02
2.425609E-01,3.933219E+02
2.464889E-01,3.927987E+02
2.528388E-01,3.925036E+02
2.573754E-01,3.926038E+02
2.561533E-01,3.929504E+02
2.878761E-01,3.909198E+02
3.112578E-01,3.90351E+02
3.213023E-01,3.910349E+02
3.187667E-01,3.927451E+02
3.001422E-01,3.949783E+02
2.765602E-01,3.968617E+02
2.579461E-01,3.976657E+02
2.492265E-01,3.971162E+02
2.535212E-01,3.956708E+02
2.656908E-01,3.941108E+02
2.804329E-01,3.929855E+02
2.932912E-01,3.925894E+02
2.974734E-01,3.928512E+02
2.956961E-01,3.934988E+02
2.91568E-01,3.944195E+02
2.812231E-01,3.953249E+02
2.737267E-01,3.959371E+02
2.660697E-01,3.960759E+02
2.6393E-01,3.956275E+02
2.6865E-01,3.949315E+02
2.394277E-01,3.969755E+02
2.1943E-01,3.973472E+02
2.142162E-01,3.961867E+02
2.214929E-01,3.94372E+02
2.359761E-01,3.92754E+02
2.494338E-01,3.917039E+02
2.597644E-01,3.912473E+02
2.67209E-01,3.913972E+02
2.672387E-01,3.920219E+02
2.627327E-01,3.928549E+02
2.550738E-01,3.936314E+02
2.496162E-01,3.942444E+02
2.42469E-01,3.945597E+02
2.385082E-01,3.944256E+02
2.384481E-01,3.939496E+02
2.418582E-01,3.933466E+02
2.474086E-01,3.92855E+02
2.505484E-01,3.925159E+02
2.539432E-01,3.923094E+02
2.560951E-01,3.922627E+02
2.918931E-01,3.900377E+02
3.177165E-01,3.893975E+02
3.324081E-01,3.902135E+02
3.274986E-01,3.922454E+02
3.079817E-01,3.950273E+02
2.784293E-01,3.978115E+02
2.489386E-01,3.992663E+02
2.351633E-01,3.985398E+02
2.423136E-01,3.965016E+02
2.58626E-01,3.944091E+02
2.759184E-01,3.928212E+02
2.914324E-01,3.919336E+02
3.045649E-01,3.919457E+02
3.060806E-01,3.928003E+02
2.991813E-01,3.941739E+02
2.84268E-01,3.955722E+02
2.6982E-01,3.963969E+02
2.614103E-01,3.96379E+02
2.595995E-01,3.955679E+02
2.683611E-01,3.945018E+02
2.771372E-01,3.936536E+02
2.862411E-01,3.931957E+02
2.922009E-01,3.932579E+02
2.926194E-01,3.937752E+02
2.882613E-01,3.945541E+02
2.795119E-01,3.952473E+02
2.725513E-01,3.955538E+02
2.698634E-01,3.954823E+02
2.688763E-01,3.950722E+02
2.73215E-01,3.945073E+02
2.782044E-01,3.940429E+02
2.838168E-01,3.938434E+02
2.860906E-01,3.939644E+02
2.854475E-01,3.943091E+02
2.822952E-01,3.947446E+02
2.782877E-01,3.951341E+02
2.733733E-01,3.952919E+02
2.716423E-01,3.951386E+02
2.724592E-01,3.947709E+02
2.756454E-01,3.943284E+02
2.446266E-01,3.966206E+02
2.22169E-01,3.97258E+02
2.153528E-01,3.963027E+02
2.20631E-01,3.945761E+02
2.33402E-01,3.928804E+02
2.47805E-01,3.916865E+02
2.593441E-01,3.911199E+02
2.690039E-01,3.912615E+02
2.700528E-01,3.920351E+02
2.64872E-01,3.931601E+02
2.535838E-01,3.942234E+02
2.427633E-01,3.947882E+02
2.366989E-01,3.947318E+02
2.365757E-01,3.942519E+02
2.402335E-01,3.936517E+02
2.446285E-01,3.931121E+02
2.483867E-01,3.926712E+02
2.537416E-01,3.924428E+02
2.556501E-01,3.924508E+02
2.570945E-01,3.926481E+02
2.552903E-01,3.929612E+02
2.535049E-01,3.933006E+02
2.501499E-01,3.935915E+02
2.470992E-01,3.937212E+02
2.455707E-01,3.936767E+02
2.449775E-01,3.934753E+02
2.472784E-01,3.932363E+02
2.485297E-01,3.930319E+02
2.505584E-01,3.928732E+02
2.524782E-01,3.928264E+02
2.535741E-01,3.929149E+02
2.538801E-01,3.931463E+02
2.512941E-01,3.934115E+02
2.472892E-01,3.934835E+02
2.468185E-01,3.933525E+02
2.47441E-01,3.931395E+02
2.498286E-01,3.929532E+02
2.511609E-01,3.928458E+02
2.530075E-01,3.928433E+02
2.542445E-01,3.930125E+02
2.869939E-01,3.90877E+02
3.115072E-01,3.902495E+02
3.22432E-01,3.909235E+02
3.192881E-01,3.926178E+02
3.033676E-01,3.949641E+02
2.765031E-01,3.97087E+02
2.551045E-01,3.97925E+02
2.474795E-01,3.972843E+02
2.520126E-01,3.957541E+02
2.650588E-01,3.94123E+02
2.790462E-01,3.928844E+02
2.943125E-01,3.923873E+02
3.012558E-01,3.927578E+02
2.996222E-01,3.938055E+02
2.881897E-01,3.950943E+02
2.747617E-01,3.960415E+02
2.656085E-01,3.963417E+02
2.628984E-01,3.960605E+02
2.63459E-01,3.953321E+02
2.69242E-01,3.943705E+02
2.432295E-01,3.96145E+02
2.263852E-01,3.96553E+02
2.210643E-01,3.957461E+02
2.253484E-01,3.943077E+02
2.371107E-01,3.929265E+02
2.490073E-01,3.920109E+02
2.572255E-01,3.915846E+02
2.636181E-01,3.916375E+02
2.654829E-01,3.921511E+02
2.607443E-01,3.928711E+02
2.544877E-01,3.935102E+02
2.481922E-01,3.93899E+02
2.442341E-01,3.939687E+02
2.42228E-01,3.937326E+02
2.445496E-01,3.933555E+02
2.476379E-01,3.930307E+02
2.518369E-01,3.928973E+02
2.519071E-01,3.929037E+02
2.521509E-01,3.929327E+02
2.527653E-01,3.930319E+02
2.518904E-01,3.931854E+02
2.507189E-01,3.933324E+02
2.48129E-01,3.933646E+02
2.478008E-01,3.932547E+02
2.495241E-01,3.931513E+02
2.503874E-01,3.931213E+02
2.50993E-01,3.931538E+02
2.504894E-01,3.932134E+02
2.503767E-01,3.932816E+02
2.499339E-01,3.933666E+02
2.485701E-01,3.934064E+02
2.472965E-01,3.933209E+02
2.483907E-01,3.931688E+02
2.505612E-01,3.930988E+02
2.488136E-01,3.929956E+02
2.518044E-01,3.929E+02
2.540829E-01,3.930344E+02
2.517773E-01,3.932566E+02
2.498631E-01,3.93398E+02
2.48047E-01,3.934251E+02
2.468136E-01,3.932945E+02
2.486007E-01,3.931095E+02
2.501554E-01,3.929851E+02
2.514453E-01,3.929344E+02
2.529314E-01,3.930058E+02
2.515779E-01,3.931308E+02
2.514795E-01,3.932659E+02
2.492406E-01,3.933596E+02
2.482311E-01,3.933345E+02
2.489757E-01,3.932795E+02
2.482076E-01,3.931805E+02
2.503622E-01,3.930967E+02
2.50623E-01,3.930881E+02
2.505996E-01,3.930863E+02
2.505647E-01,3.930799E+02
2.506991E-01,3.930749E+02
2.508773E-01,3.930843E+02
2.512222E-01,3.93131E+02
2.520981E-01,3.932834E+02
2.492718E-01,3.934271E+02
2.487828E-01,3.934869E+02
2.487697E-01,3.935625E+02
2.474523E-01,3.936126E+02
2.450914E-01,3.93479E+02
2.481021E-01,3.932986E+02
2.487851E-01,3.931991E+02
2.497319E-01,3.931232E+02
2.51117E-01,3.93128E+02
2.514477E-01,3.932333E+02
2.499925E-01,3.933468E+02
2.488036E-01,3.933895E+02
2.484682E-01,3.933759E+02
2.492541E-01,3.933811E+02
2.477964E-01,3.933462E+02
2.479403E-01,3.932129E+02
2.495234E-01,3.930876E+02
2.508055E-01,3.930369E+02
2.520647E-01,3.930954E+02
2.514732E-01,3.932313E+02
2.502754E-01,3.933618E+02
2.833138E-01,3.910396E+02
3.078164E-01,3.901597E+02
3.228948E-01,3.906033E+02
3.230194E-01,3.922281E+02
3.069126E-01,3.946024E+02
2.816035E-01,3.96945E+02
2.569494E-01,3.982153E+02
2.448054E-01,3.978326E+02
2.47598E-01,3.962824E+02
2.596903E-01,3.944328E+02
2.768577E-01,3.929835E+02
2.929956E-01,3.923645E+02
3.00549E-01,3.925956E+02
3.000789E-01,3.93464E+02
2.914763E-01,3.946342E+02
2.804096E-01,3.957212E+02
2.679268E-01,3.96271E+02
2.613305E-01,3.959632E+02
2.645603E-01,3.951109E+02
2.722941E-01,3.942327E+02
2.473019E-01,3.963855E+02
2.243505E-01,3.971653E+02
2.155356E-01,3.963009E+02
2.208937E-01,3.946018E+02
2.324978E-01,3.928825E+02
2.474271E-01,3.916248E+02
2.606855E-01,3.910732E+02
2.674831E-01,3.911716E+02
2.684247E-01,3.917169E+02
2.653281E-01,3.925315E+02
2.584219E-01,3.934019E+02
2.498855E-01,3.940439E+02
2.440327E-01,3.94316E+02
2.404842E-01,3.942175E+02
2.403671E-01,3.938277E+02
2.409645E-01,3.931958E+02
2.493645E-01,3.926697E+02
2.530282E-01,3.924515E+02
2.560287E-01,3.924492E+02
2.566772E-01,3.926418E+02
2.553112E-01,3.929286E+02
2.528171E-01,3.932033E+02
2.50873E-01,3.934254E+02
2.487854E-01,3.935756E+02
2.468418E-01,3.935987E+02
2.467616E-01,3.935224E+02
2.460863E-01,3.933452E+02
2.475886E-01,3.930952E+02
2.500821E-01,3.929013E+02
2.513677E-01,3.927836E+02
2.535739E-01,3.927815E+02
2.553659E-01,3.930031E+02
2.523665E-01,3.933095E+02
2.492622E-01,3.934874E+02
2.490517E-01,3.936083E+02
2.46304E-01,3.936378E+02
2.464207E-01,3.935385E+02
2.476583E-01,3.934492E+02
2.485726E-01,3.934207E+02
2.474049E-01,3.933522E+02
2.488636E-01,3.932568E+02
2.48497E-01,3.931527E+02
2.486402E-01,3.929636E+02
2.504498E-01,3.927576E+02
2.536919E-01,3.926949E+02
2.540841E-01,3.927858E+02
2.532629E-01,3.929149E+02
2.537977E-01,3.931239E+02
2.510356E-01,3.93352E+02
2.4911E-01,3.934765E+02
2.474534E-01,3.934823E+02
2.481276E-01,3.934392E+02
2.469466E-01,3.933313E+02
2.485363E-01,3.931758E+02
2.505891E-01,3.931204E+02
2.511082E-01,3.931703E+02
2.503189E-01,3.932382E+02
2.492593E-01,3.932476E+02
2.493114E-01,3.932077E+02
2.506434E-01,3.932216E+02
2.853113E-01,3.909409E+02
3.095817E-01,3.901794E+02
3.236916E-01,3.90767E+02
3.21187E-01,3.924902E+02
3.042003E-01,3.948691E+02
2.788172E-01,3.971279E+02
2.546712E-01,3.981872E+02
2.444628E-01,3.975439E+02
2.509492E-01,3.959552E+02
2.630788E-01,3.942875E+02
2.793054E-01,3.930779E+02
2.921312E-01,3.926236E+02
2.988417E-01,3.929325E+02
2.981408E-01,3.939094E+02
2.861813E-01,3.950658E+02
2.750944E-01,3.958544E+02
2.671417E-01,3.96089E+02
2.645181E-01,3.957788E+02
2.676506E-01,3.951988E+02
2.727002E-01,3.946357E+02
2.42752E-01,3.969123E+02
2.210607E-01,3.976118E+02
2.117379E-01,3.96589E+02
2.178179E-01,3.946396E+02
2.313192E-01,3.927075E+02
2.487583E-01,3.91367E+02
2.625329E-01,3.908246E+02
2.697769E-01,3.90973E+02
2.715384E-01,3.916618E+02
2.661124E-01,3.926457E+02
2.573573E-01,3.935881E+02
2.489534E-01,3.942601E+02
2.413236E-01,3.944714E+02
2.396583E-01,3.942751E+02
2.392519E-01,3.938086E+02
2.438476E-01,3.932745E+02
2.475028E-01,3.928483E+02
2.526457E-01,3.926294E+02
2.550198E-01,3.926719E+02
2.553326E-01,3.928913E+02
2.877058E-01,3.907753E+02
3.114017E-01,3.901091E+02
3.238256E-01,3.907383E+02
3.213553E-01,3.924505E+02
3.043036E-01,3.94799E+02
2.784426E-01,3.969343E+02
2.569501E-01,3.979079E+02
2.464848E-01,3.973132E+02
2.50796E-01,3.956434E+02
2.655197E-01,3.938749E+02
2.840045E-01,3.927726E+02
2.954088E-01,3.925305E+02
3.003907E-01,3.930441E+02
2.977992E-01,3.942163E+02
