H1,H2,H3,H4
19.603,17.564,7.7077,6.1181
19.977,17.778,8.2207,6.3565
20.143,18.075,8.6222,6.5544
19.695,17.67,8.3622,6.5729
19.431,17.462,7.9638,6.3261
19.401,17.225,7.891,6.3363
19.147,16.754,7.5261,6.3096
19.356,17.321,7.8202,6.5177
19.111,17.193,7.3416,6.4002
19.319,17.483,7.564,6.4131
19.398,17.745,7.9984,6.8177
19.242,17.557,7.8283,6.5818
19.544,17.836,7.9056,6.8969
19.2,17.842,7.7666,6.6705
19.422,18.031,7.8475,6.8436
19.17,17.769,7.8711,6.6478
19.348,18.053,8.3501,6.9361
19.419,17.785,8.0903,6.7756
19.633,18.085,8.1007,6.9677
19.778,18.324,8.5317,6.9846
20.105,18.725,8.8136,7.124
19.845,18.492,8.4874,6.8856
19.54,18.486,8.3385,6.6999
19.455,18.324,8.1059,6.5906
19.816,18.686,8.347,6.9088
19.643,18.599,8.0824,6.5192
19.397,18.154,7.83,6.3662
19.142,17.942,7.6783,6.267
18.854,17.809,7.6826,6.1137
18.711,17.65,7.6626,6.0264
18.61,17.603,7.4753,5.8521
18.55,17.291,7.2999,5.9014
18.135,17.049,7.2219,5.7293
18.2,17.369,7.6253,5.9947
18.449,17.562,7.9236,6.1603
18.353,17.21,7.6673,6.1619
18.541,17.582,7.8674,6.3136
18.795,17.959,8.2925,6.5081
18.769,17.697,8.0941,6.53
18.675,17.447,7.7766,6.476
18.89,17.704,7.8759,6.5144
19.11,17.976,8.099,6.5808
19.417,18.2,8.2677,6.9141
19.923,18.42,8.4642,7.0873
20.259,18.584,8.8184,6.8319
20.581,18.699,8.848,6.9375
20.817,18.778,8.8638,7.2416
20.47,18.347,8.4808,6.9125
20.534,18.487,8.6786,6.9168
20.133,18.387,8.486,6.5713
19.779,18.292,8.3111,6.3336
20.101,18.381,8.3369,6.6303
19.856,18.341,8.0277,6.3932
20.069,18.658,8.2892,6.4951
19.779,18.439,7.9439,6.2484
19.873,18.536,8.0633,6.3678
20.042,18.621,8.4258,6.4614
20.225,18.648,8.6704,6.6563
20.452,18.723,9.0437,6.7178
20.677,18.867,8.9241,6.7472
20.858,18.865,9.0763,7.0182
20.722,18.57,8.6731,7.0299
20.463,18.247,8.3744,6.8771
20.136,18.118,8.0705,6.5761
20.183,18.217,8.1977,6.6163
20.005,17.851,7.9178,6.3222
19.785,17.635,7.7768,6.2788
19.256,17.317,7.6675,6.1163
19.03,17.144,7.4775,6.1295
18.759,17.008,7.2764,6.0874
18.995,17.101,7.7318,6.0824
19.288,17.383,7.9773,5.9833
19.448,17.431,8.1979,6.3148
19.657,17.619,8.5875,6.4486
19.744,17.66,8.7766,6.6196
19.608,17.529,8.4212,6.5174
19.8,17.835,8.5603,6.7065
20.17,18.118,8.621,6.6394
20.005,17.833,8.3271,6.4178
19.655,17.674,8.1177,6.1714
19.746,17.868,8.2614,6.3634
20.032,18.089,8.4003,6.4767
20.066,18.461,8.6983,6.7085
20.31,18.791,8.706,6.8862
20.013,18.501,8.3585,6.6789
20.443,18.707,8.6964,6.7041
20.634,18.83,8.8709,6.922
20.949,19.14,8.8175,6.9317
21.047,19.288,8.7511,6.8387
20.691,18.813,8.4397,6.7925
20.343,18.629,8.0024,6.5938
20.501,18.726,8.1295,6.5361
20,18.284,7.709,6.3982
19.997,18.457,8.1726,6.6504
19.824,18.102,7.9438,6.4035
19.892,18.308,8.3245,6.5149
20.086,18.371,8.7058,6.765
20.297,18.682,8.7513,6.8603
20.136,18.429,8.5012,6.7922
19.806,18.294,8.0802,6.4725
20.07,18.407,8.409,6.4908
20.164,18.582,8.5033,6.5484
20.233,18.815,8.6943,6.7369
20.011,18.579,8.5344,6.6011
20.185,18.972,8.7367,6.724
19.88,18.602,8.3851,6.5108
19.692,18.391,8.2116,6.3022
19.426,18.204,7.8368,6.067
19.298,17.826,7.4211,6.0057
19.007,17.439,7.253,5.9618
19.247,17.608,7.4614,6.2045
19.613,17.869,7.705,6.3792
19.155,17.743,7.6114,6.1711
19.241,18.075,7.8085,6.4932
19.157,17.996,7.6474,6.2893
19.25,18.179,7.9046,6.4116
19.476,18.452,8.294,6.5114
19.319,18.117,8.2022,6.2575
19.229,17.695,7.926,6.0855
18.869,17.504,7.6737,5.9631
19.087,17.642,8.0031,6.2312
19.269,17.849,8.3415,6.3768
19.582,18.114,8.4628,6.46
19.83,18.376,8.6313,6.5139
19.694,18.1,8.1955,6.2638
19.991,18.307,8.2898,6.3192
19.763,17.913,8.0732,6.0875
19.447,17.738,7.7338,5.8369
19.318,17.412,7.4854,5.8411
18.89,17.178,7.4209,5.7908
19.145,17.415,7.7374,6.0738
18.978,17.057,7.2681,6.0325
19.202,17.315,7.6992,6.2267
19.415,17.399,8.0201,6.4636
19.174,17.137,7.7184,6.202
19.387,17.382,8.0294,6.3785
19.539,17.633,8.2294,6.5062
19.787,17.689,8.4084,6.5764
19.671,17.447,8.0034,6.5062
19.361,17.272,7.7251,6.1084
19.242,17.125,7.5492,5.982
19.398,17.425,7.6823,6.1303
19.413,17.432,7.87,6.3745
19.6,17.673,8.2729,6.6571
19.551,17.69,7.88,6.4753
19.537,17.602,7.5788,6.3289
19.238,17.446,7.4515,6.1576
19.536,17.75,7.5407,6.1862
19.17,17.515,7.4638,6.0806
18.928,17.33,7.2436,5.9734
19.024,17.654,7.5591,6.3267
19.327,17.828,7.9498,6.3777
19.173,17.594,7.6582,6.3105
19.64,17.921,7.9445,6.7004
19.92,18.056,8.2607,6.7584
19.722,17.828,8.124,6.4495
19.886,18.101,8.1737,6.6215
20.062,18.358,8.2584,6.9732
19.831,18.317,8.0264,6.6675
19.927,18.573,8.0997,6.6211
20.009,18.804,8.2303,6.6628
19.722,18.559,7.7389,6.3604
19.582,18.289,7.4865,6.1655
19.837,18.542,7.8249,6.2229
19.649,18.496,7.6645,6.0638
19.816,18.725,7.902,6.3402
19.634,18.436,7.8393,6.2547
19.521,18.17,7.5054,6.2588
19.716,18.588,7.7857,6.4353
19.489,18.339,7.5408,6.2398
19.446,18.072,7.5641,6.2065
19.689,18.391,7.9721,6.2293
19.365,18.096,7.6201,6.0457
19.108,17.957,7.4733,5.7339
19.31,18.063,7.8047,5.9247
19.094,17.743,7.618,5.7188
19.343,17.866,8.0999,5.9745
18.99,17.659,7.8826,5.9758
18.868,17.377,7.8387,5.6604
18.677,17.174,7.6361,5.6822
18.485,17.045,7.5013,5.6846
18.718,17.31,7.8918,5.8121
18.543,17.219,7.8245,5.7001
18.427,17.082,7.4766,5.4758
18.567,17.27,7.8676,5.6916
18.419,17.189,7.749,5.6605
18.207,16.946,7.6471,5.7633
18.595,16.993,8.0056,5.9887
18.453,16.886,7.8053,5.9297
18.356,16.852,7.6293,5.7858
18.224,16.724,7.4007,5.7299
18.048,16.483,7.2565,5.5057
18.395,16.613,7.5401,5.9338
18.788,16.905,7.7911,6.1395
18.925,17.214,8.05,6.4258
18.806,16.862,7.7888,6.2105
18.557,16.821,7.5119,6.0613
18.783,16.893,7.9931,6.4366
18.673,16.754,7.7457,6.3528
18.674,16.692,7.5509,5.8671
18.957,17.024,7.9369,6.0967
18.589,16.887,7.8918,5.8093
18.692,16.739,7.6192,5.8773
18.957,17.138,8.0956,6.0831
19.21,17.52,8.4162,6.3443
19.573,17.737,8.5826,6.6365
19.572,17.691,8.2128,6.5191
19.804,18.031,8.4996,6.6795
20.189,18.377,8.7217,6.8298
20.019,18.055,8.4341,6.6854
20.129,18.177,8.4697,6.9613
19.867,17.961,8.1731,6.7882
19.622,17.792,7.9857,6.6066
19.913,17.955,8.0651,6.5961
19.725,17.794,7.9588,6.1264
19.451,17.5,7.7239,5.9832
19.649,17.825,7.8436,6.0624
19.391,17.701,7.624,5.9182
19.577,17.842,7.7932,6.025
19.739,18.001,8.0766,6.1192
19.567,17.794,7.7339,6.0246
19.429,17.577,7.4679,5.7803
19.557,17.731,7.6787,6.0342
19.374,17.406,7.4089,6.1397
18.94,17.2,7.2523,6.0846
18.793,17.069,7.1112,5.9978
19,17.376,7.4625,6.246
18.678,17.282,7.4499,6.2572
18.568,17.183,7.2961,6.1052
18.672,17.351,7.7164,6.3582
18.47,17.124,7.5648,6.4239
18.362,17.109,7.2987,6.3328
18.18,16.964,7.1341,6.0786
18.593,17.165,7.5098,6.3228
18.344,17.028,7.4216,6.2898
18.622,17.282,7.7245,6.3904
18.355,17.206,7.5602,6.3349
18.018,17.193,7.2915,6.103
18.355,17.354,7.6154,6.3787
18.581,17.724,7.8764,6.3457
18.281,17.623,7.5855,6.1158
18.153,17.272,7.4377,5.9661
18.541,17.436,7.6765,6.1751
18.339,17.361,7.5487,6.048
18.412,17.243,7.3982,6.1041
18.658,17.553,7.544,6.2768
18.992,17.781,7.8512,6.3069
18.829,17.578,7.6149,6.3621
18.814,17.48,7.5934,6.1907
18.598,17.102,7.287,5.8236
18.405,16.924,7.053,5.7185
18.705,17.217,7.5181,5.8447
18.653,16.915,7.3529,5.8969
18.815,17.151,7.6402,6.1772
18.533,17.034,7.3928,5.9388
18.84,17.148,7.7403,6.1905
18.676,16.891,7.5157,5.9598
18.342,16.744,7.2065,5.9742
18.413,16.848,7.4439,6.1015
18.223,16.859,7.4059,6.1001
18.624,17.197,7.69,6.3009
18.481,16.997,7.4808,6.1159
18.769,17.232,7.6427,6.486
19.081,17.457,7.8622,6.7602
19.387,17.841,8.1842,6.8478
19.281,17.652,7.9782,6.5282
18.96,17.568,7.8245,6.2216
18.705,17.479,7.5909,6.07
18.544,17.379,7.4107,5.9885
18.415,16.97,7.1336,5.6232
18.123,16.661,6.9527,5.3768
18.305,16.885,7.474,5.7004
18.078,16.788,7.3271,5.684
17.808,16.592,7.1639,5.6758
17.561,16.43,6.893,5.7934
17.553,16.498,6.7311,5.7078
17.381,16.245,6.6359,5.5089
17.691,16.646,7.0263,5.9209
18.016,17.024,7.3376,6.1756
17.786,16.904,7.1615,5.9714
18.159,17.321,7.5566,6.2004
18.402,17.588,7.753,6.3337
18.787,17.705,7.9469,6.3695
19.134,18.036,8.1604,6.4291
19.434,18.309,8.379,6.3076
19.277,18.073,8.1362,6.0627
19.288,17.856,7.8968,5.9847
19.583,17.922,8.0939,6.3859
19.835,18.037,8.4415,6.4984
20.026,18.168,8.6588,6.7093
20.313,18.566,8.4967,6.7937
20.046,18.448,8.253,6.7623
20.008,18.415,8.3293,6.8783
19.713,18.285,7.8244,6.8611
19.468,17.967,7.6588,6.6399
19.646,18.365,7.873,6.6839
19.733,18.487,7.982,6.7802
19.916,18.885,8.2646,6.7803
20.183,18.995,8.5417,6.7129
20.02,18.796,8.1542,6.3208
20.212,18.881,8.3147,6.5465
20.032,18.628,8.0128,6.4884
20.115,18.726,8.1796,6.6813
20.384,18.872,8.5412,6.8424
20.455,18.951,8.6936,6.858
20.328,18.846,8.4584,6.555
20.084,18.375,7.994,6.498
19.715,18.262,7.724,6.3248
20.056,18.454,8.0781,6.4686
19.795,18.195,7.7463,6.2276
20.05,18.27,8.0991,6.5514
20.064,18.481,8.3371,6.7119
20.195,18.857,8.5948,6.5501
20.086,18.428,8.3953,6.3256
19.902,18.084,8.1103,6.2467
19.869,17.848,7.9464,6.1869
19.633,17.549,7.6603,6.2021
19.7,17.828,7.8425,6.4846
19.791,17.94,7.977,6.4852
19.665,17.828,7.7932,6.3647
19.692,18.297,8.1261,6.4471
19.963,18.198,8.3594,6.8509
19.65,18.035,8.0552,6.5828
19.36,17.811,7.7527,6.352
19.085,17.604,7.67,6.1647
19.296,17.856,7.9389,6.2839
19.533,18.002,8.2094,6.4976
19.123,17.647,7.9012,6.4814
19.446,17.858,8.2517,6.5609
19.703,18.054,8.4428,6.6993
19.9,18.062,8.3725,6.881
19.602,18.105,8.0201,6.5295
19.795,18.142,8.2003,6.678
19.644,17.867,8.0826,6.4555
19.324,17.67,7.7717,6.2215
19.668,17.887,8.1259,6.5249
19.367,17.583,7.917,6.4039
19.484,17.638,7.9955,6.5724
19.692,17.907,8.2266,6.8179
19.445,17.698,7.8328,6.5311
19.687,18.027,7.9472,6.7743
19.163,17.756,7.7636,6.5497
18.883,17.656,7.6685,6.3035
19.08,17.885,7.8669,6.4275
19.291,18.076,8.1804,6.5007
19.128,17.985,7.9923,6.4053
18.96,17.805,7.7887,6.2816
18.683,17.534,7.744,6.1842
18.812,17.61,8.1909,6.0706
18.81,17.315,7.958,5.9555
18.731,17.004,7.6172,5.9161
18.562,16.832,7.3797,6.0491
18.822,17.307,7.7731,6.3876
18.617,17.069,7.561,6.2446
18.478,16.952,7.4022,6.0484
18.429,16.674,7.1843,5.9952
18.649,16.934,7.4059,6.0764
18.651,16.576,7.2044,5.8448
18.843,16.881,7.365,6.0042
18.735,16.652,7.3093,5.7644
18.698,16.961,7.5743,6.0424
19.075,17.187,7.7965,6.4117
19.186,17.091,7.6719,6.2108
18.937,16.713,7.5552,6.0764
19.266,16.924,7.8816,6.4844
19.455,17.003,8.0099,6.6238
19.176,16.823,7.6334,6.5192
18.907,16.598,7.3265,6.3584
18.999,16.906,7.7797,6.3691
19.133,17.262,8.0669,6.7108
18.816,17.215,7.7623,6.4698
18.608,17.211,7.4948,6.4245
18.416,17.194,7.2591,6.2858
18.159,16.966,7.0059,6.0485
17.813,16.783,6.9469,5.8728
17.954,17.086,7.3304,6.1323
17.824,16.92,7.3133,6.1031
18.223,17.394,7.5731,6.2409
17.839,17.431,7.4413,6.0766
18.268,17.859,7.6126,6.3265
18.203,17.868,7.3436,6.2729
18.471,18.067,7.6486,6.5601
18.365,17.593,7.7577,6.3184
18.702,17.765,7.9493,6.5515
18.43,17.523,7.6507,6.3488
18.592,17.719,7.8859,6.5279
18.998,17.958,7.8924,6.7099
19.37,18.295,8.0718,6.7874
19.715,18.506,8.0577,6.9534
19.658,18.389,7.8367,6.5569
19.402,18.149,7.639,6.4005
19.037,18.076,7.7059,6.2935
18.816,17.936,7.132,6.0668
18.481,17.662,7.0132,6.1389
18.283,17.356,6.9463,5.9885
18.125,17.216,7.0258,5.9125
18.039,17.104,6.8457,5.6984
17.774,17.062,6.765,5.6059
17.688,16.881,6.8846,5.5759
17.557,16.452,6.978,5.3428
17.972,16.69,7.3511,5.6322
18.411,16.794,7.7633,5.7495
18.687,17.026,8.2027,6.1471
18.74,17.003,7.8743,5.928
19,17.293,8.1265,6.4004
19.36,17.642,8.2589,6.6524
19.497,17.976,8.2886,6.8311
19.647,18.014,8.5246,7.0656
19.892,18.205,8.7838,7.086
20.077,18.436,8.8313,7.2109
20.396,18.615,8.9204,7.4235
20.589,18.812,8.9555,7.3685
20.692,19.104,8.977,7.4324
20.937,19.283,8.823,7.3698
20.723,19.117,8.5066,7.0106
20.834,19.301,8.4238,7.284
20.9,19.422,8.6559,7.3964
20.524,19.043,8.3793,7.2538
20.203,18.897,8.0923,7.0055
20.472,19.048,8.1065,7.0243
20.554,19.392,8.197,7.0303
20.623,19.523,8.5108,7.2077
20.773,19.598,8.7141,7.3045
21.096,19.613,8.9499,7.2875
21.318,19.709,8.8759,7.136
21.342,19.831,9.1496,7.2124
21.611,20.045,9.3062,7.3214
21.819,20.356,9.2334,7.449
21.601,20.081,8.9901,7.2451
21.305,19.624,8.6547,7.0278
21.407,19.867,8.6191,7.0058
21.081,19.507,8.4103,6.7559
21.221,19.61,8.4446,6.8598
20.889,19.275,8.1724,6.5335
20.971,19.359,8.4237,6.6998
21.008,19.591,8.6328,6.8674
21.103,19.541,8.7548,6.9208
21.254,19.668,9.0449,6.9651
21.267,19.667,9.0546,7.0728
21.501,20.042,9.2974,7.2566
21.729,20.027,9.4802,7.3826
21.779,20.118,9.497,7.3422
21.616,20.037,9.0372,6.9334
21.764,20.187,9.0836,7.2432
21.383,19.841,8.693,7.1768
20.865,19.405,8.2554,6.8509
20.597,19.05,7.8722,6.5225
20.309,18.781,7.6038,6.1676
19.947,18.508,7.5113,5.9792
20.149,18.659,7.8132,6.0879
20.223,18.901,8.1645,6.2316
20.452,18.888,8.5344,6.5199
20.662,19.114,8.7107,6.7561
20.972,19.267,8.7801,6.6993
21.329,19.629,8.7345,6.7295
21.748,19.707,8.853,6.8737
21.435,19.486,8.438,6.5652
21.058,19.211,8.1018,6.3855
20.597,18.865,7.9466,6.1057
20.558,18.927,8.093,6.3164
20.826,19.165,8.1407,6.4787
21.03,19.201,8.2421,6.5679
21.126,19.317,8.5881,6.7909
20.627,18.915,8.1673,6.5237
20.779,18.871,8.3808,6.5274
20.854,19.072,8.7177,6.8512
21.179,19.114,8.5754,7.0944
21.308,19.269,8.7853,7.0401
21.28,19.445,9.0038,7.2357
21.223,19.587,8.9046,7.246
20.937,19.296,8.4492,7.0298
21.081,19.481,8.4148,7.2051
21.323,19.57,8.5443,7.348
20.947,19.308,8.0934,7.1964
21.16,19.458,8.1132,7.4217
21.067,19.656,8.4122,7.3928
21.34,20.036,8.6042,7.577
20.969,19.643,8.2747,7.3422
20.737,19.383,7.8944,6.9599
20.846,19.542,8.0833,7.1042
20.962,19.661,8.3088,7.129
21.042,19.856,8.7907,7.2806
21.042,19.991,8.9085,7.404
21.223,20.251,8.9299,7.3473
21.014,19.923,8.5531,7.1406
20.647,19.68,8.226,6.9788
20.694,19.761,8.2794,7.0501
20.357,19.5,7.9991,6.8061
20.06,19.133,7.7206,6.5159
20.171,19.145,7.8646,6.6211
20.279,19.191,8.0719,6.8349
20.014,18.911,7.8045,6.5632
20.06,18.942,7.9757,6.8669
19.592,18.659,7.8602,6.8027
19.741,18.933,8.1221,6.6091
20.041,19.218,8.3439,6.6239
20.413,19.185,8.3726,6.5149
20.485,19.46,8.5215,6.5688
20.242,19.254,8.2841,6.322
20.388,19.293,8.5917,6.5362
20.23,19.177,8.1758,6.447
20.174,18.819,7.7094,6.4997
20.221,18.817,8.0413,6.7454
19.918,18.492,7.8158,6.502
20.032,18.664,8.2672,6.6161
20.003,18.398,8.1112,6.5116
19.815,18.025,7.8441,6.3931
19.561,17.736,7.7702,5.9754
19.332,17.464,7.5363,5.8438
19.743,17.714,7.8011,6.1877
19.955,17.872,8.0267,6.4638
20.145,18.105,8.2475,6.5155
19.786,17.734,7.949,6.3418
19.671,17.617,7.7464,6.33
19.516,17.443,7.6164,6.1986
19.722,17.871,7.893,6.5724
19.606,17.581,7.5696,6.5089
19.458,17.543,7.3646,6.3186
18.893,17.394,7.167,5.9919
18.749,17.305,7.1264,5.831
18.949,17.494,7.5127,6.1892
19.297,17.803,7.8024,6.227
19.47,17.938,7.9117,6.4995
19.183,17.634,7.7526,6.1318
19.402,17.868,8.0372,6.2073
19.624,18.016,8.376,6.5818
19.307,17.773,8.2254,6.4112
19.423,17.991,8.4278,6.4752
19.761,18.246,8.6455,6.6296
19.633,17.948,8.5145,6.3187
19.557,17.669,8.2521,6.0914
19.871,17.746,8.4514,6.4137
20.285,17.98,8.4409,6.4826
20.681,18.257,8.6821,6.6695
20.495,18.131,8.2372,6.3672
20.639,18.43,8.4098,6.4819
20.855,18.762,8.6397,6.6249
20.486,18.398,8.3005,6.2443
20.189,18.173,8.0352,6.2277
20.312,18.422,8.1148,6.6476
20.033,18.404,7.9783,6.5832
19.812,17.987,7.7045,6.3522
19.862,18.275,8.0064,6.4094
19.499,17.991,7.7531,6.1951
19.431,18.089,8.1343,6.4929
19.214,17.666,7.8707,6.3487
19.479,17.911,8.1996,6.5507
19.771,18.067,8.4603,6.6196
19.463,17.821,8.1434,6.3026
19.253,17.619,8.0553,6.1956
19.532,17.929,8.2048,6.4156
19.371,17.709,8.023,6.3219
19.618,17.89,8.3913,6.514
19.453,17.728,7.9976,6.2823
19.177,17.46,7.695,6.0751
19.312,17.572,7.848,6.4217
19.008,17.38,7.5828,6.1558
18.805,17.212,7.4774,5.8904
18.659,17.03,7.2751,5.7505
18.433,16.778,7.202,5.726
18.265,16.679,6.9273,5.6143
18.467,16.92,7.3405,5.822
18.391,16.837,7.221,5.7801
18.772,17.005,7.5471,6.1168
18.45,16.846,7.2405,5.9889
18.24,16.807,7.2645,5.7881
18.132,16.824,7.0199,5.8965
18.07,16.85,6.9005,5.6702
18.421,17.03,7.3115,5.8281
18.313,16.882,7.3233,5.7186
18.031,16.727,7.213,5.564
18.128,16.922,7.4727,5.9799
18.388,17.185,7.8858,6.2188
18.729,17.231,7.984,6.3855
18.909,17.458,8.2413,6.7041
18.739,17.215,7.9745,6.4535
18.552,17.088,7.7739,6.3477
18.616,17.011,7.5427,6.1088
18.337,16.838,7.5239,5.9504
18.516,17.233,7.7788,6.0666
18.996,17.666,8.1301,6.31
19.478,17.993,8.1304,6.4018
19.357,17.984,7.9319,6.1594
19.029,17.624,7.6345,6.0662
19.212,17.789,7.8427,6.375
18.826,17.642,7.7488,6.0616
18.984,17.974,7.8009,6.1763
19.137,18.156,8.1742,6.3515
19.523,18.425,8.4101,6.424
19.273,18.435,8.0093,6.1394
19.546,18.527,8.1501,6.2409
19.932,18.655,8.3228,6.5575
20.186,18.845,8.507,6.7268
19.903,18.513,8.4158,6.2953
20.075,18.665,8.6097,6.4983
20.23,18.7,8.6693,6.6383
19.954,18.55,8.3886,6.3968
20.209,18.562,8.5567,6.7599
19.989,18.274,8.2886,6.5098
19.639,18.064,8.0287,6.4041
19.554,17.81,7.8421,6.2924
19.726,18.001,7.9688,6.4261
19.951,18.169,8.1798,6.7045
19.907,18.058,8.109,6.4691
19.762,17.749,7.8626,6.4641
20.096,18.01,8.1306,6.6436
20.139,18.18,8.3127,6.5953
19.678,18.047,8.0393,6.3467
19.486,17.902,7.7382,6.3224
19.601,17.923,8.012,6.3723
19.377,17.725,7.8098,6.2732
19.161,17.482,7.7355,6.0991
18.983,17.135,7.5535,5.8829
19.088,17.432,7.6714,6.0119
19.401,17.643,7.8402,6.2222
19.199,17.513,7.7052,6.1662
19.425,17.647,7.9941,6.4695
19.131,17.476,7.8875,6.256
19.484,17.723,8.115,6.3927
19.28,17.437,8.0831,6.3748
19.525,17.651,8.3058,6.5446
19.365,17.505,8.0307,6.3951
19.582,17.478,8.284,6.3089
19.399,17.444,7.9197,6.1826
19.175,17.345,7.6253,6.1305
19.378,17.545,8.0366,6.0906
19.735,17.561,8.3789,6.2763
19.568,17.499,8.108,6.3267
19.621,17.732,8.1754,6.3125
19.553,17.492,8.1408,6.1916
19.339,17.127,7.9053,6.2147
19.266,16.996,7.5686,6.051
18.956,16.853,7.2791,6.0236
18.46,16.855,7.0604,5.9316
18.277,16.625,6.8883,5.7218
18.008,16.463,6.7735,5.5336
17.722,16.29,6.7301,5.3582
17.464,16.147,6.6754,5.3406
17.634,16.453,6.9844,5.7873
17.556,16.277,6.6718,5.6736
17.898,16.681,7.2391,5.7202
17.647,16.511,7.1408,5.5779
17.428,16.267,6.9834,5.3419
17.286,16.014,6.8928,5.4034
17.524,16.46,7.176,5.7055
17.687,16.526,7.4757,5.9969
18.108,16.871,7.7502,6.2677
18.512,17.132,7.899,6.3993
18.826,17.476,8.1788,6.6703
19.222,17.67,8.2752,6.7912
19.455,17.823,8.4145,6.9249
19.745,18.235,8.3249,7.0901
19.589,18.039,8.1506,6.7834
19.406,18.008,7.9694,6.7589
19.106,17.855,7.9135,6.6422
18.846,17.581,7.7307,6.4215
19.062,17.851,7.9636,6.7192
19.251,18.173,8.3158,6.8941
18.94,17.982,7.8761,6.6876
19.278,18.054,8.2332,6.5648
19.599,18.208,8.3438,6.8872
19.787,18.433,8.3471,7.1366
20.164,18.561,8.7169,7.1207
20.39,18.912,8.866,7.2873
20.745,19.269,9.0323,7.3494
21.06,19.515,9.1,7.4707
20.774,19.129,8.6545,7.1949
20.884,19.133,8.6658,7.208
21.142,19.337,8.6356,7.4076
21.322,19.52,8.6776,7.5239
20.923,19.227,8.3778,6.9979
20.959,19.543,8.4646,7.2323
20.754,19.294,8.2339,7.0342
20.383,18.955,8.2405,6.8482
20.472,19.179,8.3246,6.7945
20.623,19.279,8.5283,6.8042
20.862,19.267,8.7338,6.9101
20.999,19.469,8.9316,7.0083
21.257,19.727,8.8885,7.2567
21.366,19.868,9.1435,7.2053
21.042,19.531,8.6435,6.8798
20.696,19.183,8.3686,6.6098
20.635,19.284,8.5501,6.8088
20.898,19.368,8.6736,6.8402
20.605,18.958,8.2274,6.7004
20.287,18.788,7.9526,6.5017
19.889,18.551,7.6942,6.2746
20.027,18.685,7.8418,6.4247
19.77,18.456,7.5113,6.3612
20.182,18.542,7.7448,6.4838
20.428,18.731,8.0307,6.6283
20.604,18.967,8.3141,6.7453
20.711,19.173,8.4253,6.9244
20.636,19.393,8.8339,6.8723
20.582,18.985,8.2594,6.6012
20.602,19.169,8.5618,6.6405
20.385,18.866,8.258,6.4778
20.617,18.948,8.5719,6.5765
20.224,18.731,8.2477,6.3083
20.194,18.758,8.4252,6.5778
20.494,18.881,8.5119,6.7458
20.218,18.644,8.2986,6.4459
20.062,18.302,8.1332,6.1647
19.717,18.036,7.7827,5.9638
19.921,18.296,8.1094,6.029
20.08,18.686,8.4253,6.1916
20.293,18.779,8.5938,6.3282
20.576,18.945,8.7528,6.4892
20.346,18.771,8.3883,6.3256
19.946,18.392,7.9575,6.0794
19.613,18.139,7.8035,6.008
19.543,17.818,7.5239,6.0106
19.248,17.475,7.3467,5.9508
18.958,17.087,7.0349,5.7054
19.131,17.391,7.2586,5.8664
19.047,17.184,7.0155,5.6623
18.965,17.348,7.2418,6.0482
19.081,17.765,7.5481,6.3078
18.675,17.678,7.5183,5.9927
18.928,17.892,7.7291,6.2033
19.127,18.182,7.9824,6.2721
19.473,18.19,8.2702,6.4521
19.242,17.81,8.008,6.1523
19.516,18.179,8.1625,6.2339
19.722,18.467,8.2424,6.3881
19.881,18.598,8.5182,6.6525
20.161,18.841,8.6017,6.869
20.607,18.982,8.7256,6.9656
20.402,18.93,8.476,6.7387
19.9,18.704,8.2565,6.4328
19.535,18.439,8.0231,6.2469
19.591,18.881,8.2638,6.4843
19.559,18.56,7.9847,6.1481
19.35,18.296,7.5798,6.2359
19.611,18.584,7.8982,6.2497
19.71,18.771,8.0491,6.588
19.468,18.539,7.8658,6.3572
19.193,18.322,7.5728,6.1868
19.279,18.494,7.9511,6.3879
19.354,18.662,7.9745,6.587
19.527,18.838,8.2075,6.8552
19.793,18.951,8.5545,6.7828
19.689,18.85,8.2444,6.5371
19.855,18.847,8.4303,6.7031
19.908,19.018,8.4658,6.7205
19.647,18.83,8.2757,6.5414
19.565,18.425,7.9591,6.3135
19.865,18.509,7.9642,6.2569
19.488,18.192,7.7712,6.2056
19.671,18.542,7.9548,6.4432
19.344,18.358,7.8604,6.2572
19.623,18.593,8.2231,6.5168
19.394,18.395,8.0218,6.3266
19.637,18.478,8.1825,6.4514
19.836,18.622,8.2635,6.4608
20.133,18.792,8.6045,6.6641
19.876,18.516,8.2846,6.3989
19.646,18.23,7.9208,6.3895
19.737,18.545,7.8659,6.5495
19.456,18.098,7.7541,6.2705
19.626,18.341,8.0509,6.4185
19.27,18.067,7.6574,6.2256
19.208,17.867,7.3913,6.1889
18.748,17.759,7.15,6.0918
18.39,17.496,7.0726,5.9207
18.256,17.221,6.9191,5.7251
17.943,17.034,6.8731,5.768
17.847,16.904,6.8137,5.7019
18.073,17.212,7.057,5.8769
18.203,17.417,7.4597,6.0773
17.899,17.265,7.1669,6.0435
18.297,17.372,7.6242,6.2916
18.224,17.202,7.363,6.0144
18.11,17.094,6.9737,5.9426
17.932,16.871,7.0119,5.8467
17.625,16.793,6.7991,5.729
18.017,16.959,7.2279,5.9289
18.362,17.33,7.584,6.1333
18.538,17.472,7.8249,6.5058
18.772,17.998,7.9959,6.5989
19.03,18.242,8.1882,6.8555
19.262,18.497,8.2681,7.0132
18.936,18.397,7.9726,6.8021
18.971,18.581,8.0236,7.0928
18.773,18.417,7.7486,6.8372
